startdate,enddate,status,progress,durationinseconds,finished,recordeddate,responseid,externalreference,distributionchannel,userlanguage,pol_feeling_1,pol_feeling_2,pol_feeling_3,rep_pov,dem_pov,vote_registr,vote1,vote2,vote3_1,follow_politics,follow_trump,news_source_3_1,news_source_3_2,news_source_3_3,news_source_3_4,news_source_3_10,news_source_3_5,news_source_3_6,news_source_3_11,read_news,q106_firstclick,q106_lastclick,q106_pagesubmit,q106_clickcount,news_knowledge_5,news_knowledge_6,news_knowledge_7,news_knowledge_8,news_knowledge_9,news_knowledge_10,news_knowledge_11,news_knowledge_12,news_knowledge_13,news_knowledge_14,news_knowledge_15,news_knowledge_16,news_knowledge_17,news_knowledge_18,news_knowledge_19,attitude_trade_1,attitude_race_1,attitude_metoo_1,attitude_kavanaugh_1,attitude_immigration_1,attitude_mueller_1,attitude_gun_1,attitude_media_1,attitude_trump_1,swb_happiness,swb_relhappiness,swb_swl1,swb_swl2,swb_swl3,swb_lnlns1,swb_lnlns2,swb_lnlns3,swb_eurhappsvy_4,swb_eurhappsvy_5,swb_eurhappsvy_6,swb_eurhappsvy_7,leisure_activities1,leisure_activities3_1,leisure_activities3_2,leisure_activities3_3,leisure_activities3_4,leisure_activities3_5,fb_minutes,fb_soclife_1,fb_goodbad_1,fb_society_1,fb_happy_1,fb_habit_1,fb_betterfollownews_1,fb_morefakenews_1,fb_polarize_1,deact_24h_goodbad_1,deact_4wk_goodbad_1,deactiv_yesno,wta3,wta_understanding1,wta_understanding2,fb_use_plan,agenda,followup,id,second_4weeks_num2,first_question_counts,accept_second_4weeks,second_4weeks_num1,wta1,wta2,lowqual,first_4weeks_num,t,friends_met_number,rep_angry_length,dem_angry_length,fb_posimp_length,fb_posimp_log,fb_negimp_length,fb_negimp_log
2018-11-08 15:10:25,2018-11-08 15:26:27,IP Address,100,961,True,2018-11-08 15:26:27,R_31uzIUCMMjFMUk4,,email,EN,90,6,0,Never,Once,North Carolina,Yes,Democratic candidate,1,Rather closely,Somewhat closely,Same,Same,Same,A little more,Same,A lot more,Same,A little more,150,2.892,74.722,75.605,18,True,True,True,True,Unsure,False,True,Unsure,True,Unsure,Unsure,Unsure,False,Unsure,False,9,10,0,0,9,9,10,7,0,3,4,Slightly disagree,Slightly agree,Agree,Often,Some of the time,Some of the time,2.,4. All or almost all of the time.,2.,3.,"Talk to friends on the phone,Get together with friends",A lot more,Same,A little less,A little less,A little more,30,4,6,4,6,9,7,9,10,8,,Yes,400,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1706,0,1,0,0,300,150,0,102,0,2.9957323,88.0,0.0,126.0,4.8441873,93.0,4.543295
2018-11-08 14:33:26,2018-11-08 15:26:46,IP Address,100,3200,True,2018-11-08 15:26:47,R_3pi2eKm9vLetxlw,,email,EN,100,0,0,Two or three times,Four times or more,Massachusetts,Yes,Other/don't know,,Rather closely,Rather closely,A lot more,A lot less,A little more,A lot more,A lot more,A lot more,A lot more,A lot more,40,2.541,351.41,352.241,92,True,True,True,True,Unsure,Unsure,True,False,True,Unsure,False,Unsure,Unsure,Unsure,False,10,10,7,3,10,10,10,10,0,4,3,Slightly agree,Slightly disagree,Slightly agree,Some of the time,Some of the time,Some of the time,3.,2.,4. All or almost all of the time.,2.,"Interact with someone who voted the opposite way as you in the last presidential election,Spend time with your kids",Same,A little less,A little more,A little less,A little more,60,3,4,3,3,10,8,10,10,10,,Yes,5,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,2880,0,1,0,0,5,5,0,0,0,0.6931472,302.0,70.0,78.0,4.3694477,82.0,4.4188404
2018-11-08 15:11:54,2018-11-08 15:28:28,IP Address,100,994,True,2018-11-08 15:28:29,R_Oa3UZ1a5KwUYXEB,,email,EN,70,9,0,Once,Two or three times,Arkansas,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,A lot more,Same,A lot more,A little less,A little more,A little more,90,7.393,108.108,113.753,61,True,True,True,True,True,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,True,False,5,8,5,0,10,6,10,8,0,2,3,Disagree,Disagree,Slightly agree,Some of the time,Some of the time,Some of the time,3.,3.,2.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends",Same,A little more,Same,A little less,A lot more,15,6,6,5,5,8,4,9,9,5,,Yes,1000,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",No,2897,0,0,0,0,100,50,0,0,0,2.9957323,43.0,4.0,30.0,3.4339871,13.0,2.6390574
2018-11-08 14:55:56,2018-11-08 15:28:45,IP Address,100,1968,True,2018-11-08 15:28:45,R_RwxXXE3pP6c53Kp,,email,EN,70,0,50,Never,Two or three times,Oklahoma,Yes,Democratic candidate,0,Somewhat closely,Rather closely,Same,Same,Same,A little more,A little more,A little more,A lot more,A little more,120,927.558,997.832,998.616,17,True,True,True,True,False,True,True,False,True,Unsure,False,Unsure,True,Unsure,True,5,10,6,3,5,7,5,10,0,5,4,Slightly agree,Slightly agree,Agree,Hardly ever,Hardly ever,Some of the time,1. None or almost none of the times,2.,4. All or almost all of the time.,1. None or almost none of the times,"Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends,Spend time with your kids",Same,Same,A little more,Same,A little more,120,5,7,6,4,7,10,7,8,5,,Yes,75,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,15471,0,1,0,0,75,75,0,0,0,1.609438,18.0,30.0,13.0,2.6390574,37.0,3.637586
2018-11-08 14:45:44,2018-11-08 15:29:23,IP Address,100,2619,True,2018-11-08 15:29:24,R_1nPd98XL4KEM81t,,email,EN,21,69,77,Four times or more,Never,New York,Yes,Republican candidate,91,Not at all closely,Somewhat closely,A lot less,A little less,Same,A little less,A lot less,Same,Same,Same,45,13.159,144.699,145.465,57,True,True,True,True,Unsure,False,False,Unsure,Unsure,Unsure,False,False,Unsure,Unsure,Unsure,4,7,8,10,3,7,5,10,10,6,6,Slightly agree,Agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,2.,4. All or almost all of the time.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Spend time with your kids",Same,Same,Same,A little more,Same,120,7,5,5,7,7,4,7,5,,5,Yes,500.00,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,18389,0,0,0,0,100,200,0,102,1,1.7917595,0.0,0.0,64.0,4.1743875,38.0,3.6635616
2018-11-08 15:08:18,2018-11-08 15:29:49,IP Address,100,1290,True,2018-11-08 15:29:49,R_1JPZz5ONTl0SkEO,,email,EN,65,0,0,Never,Never,Massachusetts,Yes,Democratic candidate,0,Rather closely,Somewhat closely,Same,A little more,Same,Same,Same,Same,A little more,A lot more,120,11.972,141.144,142.09,17,Unsure,True,True,True,Unsure,Unsure,True,False,Unsure,Unsure,Unsure,Unsure,False,False,False,5,9,4,0,8,4,10,7,0,5,7 (more happy),Slightly agree,Agree,Agree,Some of the time,Some of the time,Hardly ever,1. None or almost none of the times,3.,3.,3.,"Go out for dinner,Go to a party,Get together with friends",A little more,A little more,A little more,Same,A little more,60,3,5,3,3,9,3,8,7,8,,Yes,5,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,234,0,0,0,0,50,10,0,0,0,2.8332133,143.0,69.0,63.0,4.158883,74.0,4.317488
2018-11-08 15:09:57,2018-11-08 15:29:51,IP Address,100,1193,True,2018-11-08 15:29:51,R_6zdbGVev4yygUHT,,email,EN,44,64,55,Two or three times,Two or three times,Florida,Yes,Republican candidate,85,Very closely,Very closely,Same,Same,A little more,Same,A little more,A little more,Same,Same,60,11.516,130.046,132.454,52,True,True,True,True,Unsure,True,True,False,Unsure,Unsure,False,False,Unsure,Unsure,False,8,7,4,9,6,6,6,6,6,5,5,Slightly agree,Slightly disagree,Slightly agree,Some of the time,Some of the time,Some of the time,3.,3.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Go to a shopping mall,Spend time with your kids",Same,A little more,A little more,A little more,Same,30,6,7,6,5,8,4,8,8,6,,Yes,400,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,22344,0,0,0,0,400,400,0,0,0,1.0986123,4.0,4.0,6.0,1.9459101,19.0,2.9957323
2018-11-08 15:13:55,2018-11-08 15:30:44,IP Address,100,1008,True,2018-11-08 15:30:44,R_3g1QR4xr6JUq2dC,,email,EN,60,0,0,Two or three times,Two or three times,Florida,Yes,Democratic candidate,0,Rather closely,Rather closely,Same,Same,Same,A little less,A little less,A little less,A little more,A little more,60,4.395,104.079,105.759,55,True,True,True,True,True,False,True,False,Unsure,False,False,True,Unsure,False,False,8,10,1,0,10,9,9,10,0,3,3,Disagree,Slightly disagree,Slightly disagree,Often,Often,Often,4. All or almost all of the time.,4. All or almost all of the time.,2.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Go to a shopping mall,Spend time with your parents",Same,Same,Same,A little less,A little less,60,5,6,4,4,4,3,8,8,4,,No,5000,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1939,0,0,0,0,75,50,0,0,0,0.6931472,153.0,75.0,51.0,3.9512436,90.0,4.5108595
2018-11-08 15:14:05,2018-11-08 15:31:12,IP Address,100,1026,True,2018-11-08 15:31:12,R_1Ne3R8XAW9tV8kJ,,email,EN,91,0,0,Never,Four times or more,Oregon,Yes,Democratic candidate,0,Very closely,Very closely,Same,A lot more,A little more,A little more,A little more,A little more,A little more,A little more,120,17.355,91.784,92.302,54,True,True,True,True,Unsure,Unsure,True,False,Unsure,False,False,Unsure,Unsure,Unsure,False,8,10,5,0,10,10,10,5,0,3,2,Strongly disagree,Strongly disagree,Strongly disagree,Often,Some of the time,Some of the time,3.,3.,3.,2.,"Go out for dinner,Talk to friends on the phone,Get together with friends,Spend time with your parents",Same,Same,Same,Same,A little more,120,7,5,4,5,5,7,6,7,5,,Yes,900,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,1441,0,0,0,0,900,800,0,102,0,0.6931472,99.0,4.0,24.0,3.218876,24.0,3.218876
2018-11-08 15:19:50,2018-11-08 15:31:35,IP Address,100,704,True,2018-11-08 15:31:35,R_3JyZLxmhWxh6Txk,,email,EN,80,15,0,Two or three times,Four times or more,Texas,Yes,Democratic candidate,0,Rather closely,Somewhat closely,A little more,Same,Same,Same,A lot more,A little less,Same,A little more,30,1.441,65.143,65.702,57,True,True,True,True,Unsure,False,True,False,False,False,Unsure,Unsure,False,False,False,7,10,3,0,9,8,10,6,0,6,5,Agree,Agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,2.,3.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends",A little less,A little more,Same,Same,A little more,20,4,5,3,4,8,7,10,8,7,,Yes,75,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,818,0,0,0,0,60,60,0,0,0,2.0794415,113.0,45.0,37.0,3.637586,63.0,4.158883
2018-11-08 15:12:26,2018-11-08 15:32:06,IP Address,100,1180,True,2018-11-08 15:32:07,R_eYf8VesFD0fmCyd,,email,EN,11,69,91,Four times or more,Never,West Virginia,No,Other/don't know,,Rather closely,Rather closely,Same,Same,Same,Same,Same,Same,Same,Same,60,13.014,154.518,157.909,16,True,False,True,True,False,True,True,False,True,Unsure,False,False,True,True,False,8,7,9,9,5,1,5,10,9,5,5,Slightly agree,Slightly agree,Agree,Often,Some of the time,Often,2.,3.,4. All or almost all of the time.,2.,"Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Go to a shopping mall,Spend time with your kids",Same,Same,Same,Same,Same,90,4,6,5,4,4,9,10,8,6,,Yes,75,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,2887,0,1,0,0,125,125,0,0,0,0.6931472,22.0,217.0,38.0,3.6635616,62.0,4.1431346
2018-11-08 15:05:13,2018-11-08 15:32:21,IP Address,100,1627,True,2018-11-08 15:32:21,R_9RYYj704aGOJTax,,email,EN,85,12,0,Never,Four times or more,South Carolina,Yes,Democratic candidate,0,Very closely,Rather closely,A little less,Same,A little more,Same,Same,A lot less,A lot less,A little more,60,14.531,110.366,112,15,True,True,True,True,True,True,True,False,Unsure,False,False,True,Unsure,True,False,6,10,7,0,7,9,8,4,0,5,4,Slightly disagree,Disagree,Slightly disagree,Often,Some of the time,Some of the time,3.,2.,3.,2.,"Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election",A lot less,A lot less,A little less,A lot more,Same,30,3,5,4,4,9,3,5,7,9,,Yes,20,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...stop using Facebook entirely,"No, I don't think they had a particular agenda.",Yes,825,0,0,0,0,20,20,0,0,0,1.3862944,99.0,0.0,47.0,3.871201,63.0,4.158883
2018-11-08 03:26:13,2018-11-08 15:33:04,IP Address,100,43610,True,2018-11-08 15:33:04,R_3s6nUHPDkdVltmD,,email,EN,54,100,100,Two or three times,Never,Pennsylvania,Yes,Republican candidate,100,Somewhat closely,Very closely,A little less,Same,A lot more,Same,A lot less,A little less,A little less,A lot less,0,9.939,339.683,341.048,16,True,True,True,True,Unsure,True,True,False,True,False,False,True,Unsure,True,False,10,10,10,10,0,10,6,10,10,4,1 (less happy),Strongly disagree,Strongly disagree,Neither agree nor disagree,Hardly ever,Some of the time,Often,3.,1. None or almost none of the times,2.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone",A lot less,A lot less,A lot more,Same,A lot less,10,0,0,0,6,10,0,10,10,6,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,10662,0,1,0,0,100,100,0,0,0,0.0,20.0,17.0,28.0,3.3672957,19.0,2.9957323
2018-11-08 15:04:53,2018-11-08 15:33:10,IP Address,100,1697,True,2018-11-08 15:33:10,R_1DImJN6iRZy9Gb6,,email,EN,85,31,0,Once,Two or three times,California,Yes,Democratic candidate,90,Somewhat closely,Somewhat closely,A little less,A little more,A little less,Same,Same,Same,Same,Same,120,5.938,188.853,189.595,26,True,True,True,True,True,True,True,False,False,Unsure,False,False,False,False,False,7,9,6,1,9,9,9,7,0,4,3,Strongly disagree,Strongly disagree,Strongly disagree,Some of the time,Hardly ever,Some of the time,3.,4. All or almost all of the time.,3.,2.,"Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends",Same,Same,A lot less,A little more,A lot more,140,8,7,8,7,7,7,8,8,8,,Yes,400,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,125,0,1,0,0,500,500,0,102,0,1.9459101,149.0,57.0,180.0,5.198497,160.0,5.081404
2018-11-08 09:25:05,2018-11-08 15:34:03,IP Address,100,22137,True,2018-11-08 15:34:03,R_0rehe7FyMdqOyCR,,email,EN,80,15,0,Never,Once,Virginia,Yes,Democratic candidate,0,Very closely,Rather closely,Same,A little more,Same,Same,Same,Same,Same,A little more,120,6.741,109.707,110.927,57,True,True,True,False,True,True,True,Unsure,Unsure,Unsure,False,Unsure,False,False,False,9,10,1,2,8,10,8,10,0,7 (a very happy person),7 (more happy),Agree,Agree,Strongly agree,Some of the time,Hardly ever,Hardly ever,1. None or almost none of the times,2.,4. All or almost all of the time.,1. None or almost none of the times,"Go out for dinner,Go to the cinema,Go to a party,Get together with friends",Same,Same,Same,Same,A little more,55,6,7,5,4,8,7,2,8,9,,Yes,30,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,21571,0,1,0,0,20,20,0,0,0,2.0794415,58.0,21.0,30.0,3.4339871,32.0,3.4965076
2018-11-08 15:10:33,2018-11-08 15:34:34,IP Address,100,1440,True,2018-11-08 15:34:35,R_2q35Jk1ohdGrhYE,,email,EN,80,62,40,Never,Once,New York,Yes,Other/don't know,,Somewhat closely,Not at all closely,Same,A little more,Same,Same,Same,Same,A little less,A little more,30,15.44,141.651,143.3,15,True,True,True,False,True,Unsure,True,False,True,Unsure,Unsure,Unsure,False,True,False,7,5,7,9,8,10,9,8,4,5,7 (more happy),Disagree,Disagree,Disagree,Some of the time,Some of the time,Hardly ever,2.,1. None or almost none of the times,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Get together with friends",Same,Same,A little less,A little more,A little less,45,7,8,6,5,9,6,10,10,6,,Yes,150,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,19862,0,0,0,0,250,200,0,147,0,1.7917595,67.0,34.0,73.0,4.304065,35.0,3.583519
2018-11-08 14:53:40,2018-11-08 15:34:38,IP Address,100,2457,True,2018-11-08 15:34:38,R_1MKSrtpc1RNS399,,email,EN,81,0,0,Two or three times,Four times or more,Virginia,No,Democratic candidate,0,Rather closely,Rather closely,Same,Same,Same,A lot less,A lot less,A little less,Same,A little less,12,7.156,190.932,201.875,60,True,True,True,Unsure,Unsure,Unsure,False,Unsure,Unsure,Unsure,Unsure,True,True,Unsure,Unsure,0,10,0,0,8,10,6,10,0,3,3,Slightly disagree,Slightly disagree,Disagree,Some of the time,Some of the time,Some of the time,3.,4. All or almost all of the time.,2.,1. None or almost none of the times,"Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends,Go to a shopping mall",A lot less,A lot more,A lot more,A little less,A little more,30,3,4,2,2,8,1,7,10,5,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,13948,0,1,0,0,10,10,0,0,0,2.1972246,268.0,4.0,88.0,4.4886365,129.0,4.8675346
2018-11-08 05:11:38,2018-11-08 15:34:45,IP Address,100,37387,True,2018-11-08 15:34:46,R_3khWnBb401kLIh7,,email,EN,87,7,0,Once,Four times or more,Florida,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,Same,Same,Same,Same,Same,Same,30,9.783,154.816,159.72,56,True,True,True,True,True,True,True,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,False,4,8,4,1,6,9,8,9,2,4,4,Disagree,Slightly disagree,Slightly disagree,Hardly ever,Hardly ever,Hardly ever,2.,3.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Go to a shopping mall,Spend time with your parents",Same,Same,Same,Same,Same,60,6,6,6,5,8,7,7,8,6,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,20780,0,1,0,0,500,500,0,0,0,0.6931472,102.0,68.0,24.0,3.218876,34.0,3.5553482
2018-11-08 01:32:58,2018-11-08 15:34:48,IP Address,100,50510,True,2018-11-08 15:34:49,R_BS1M342E7YpW7Kx,,email,EN,69,80,100,Once,Two or three times,None,No,Republican candidate,84,Very closely,Very closely,Same,Same,Same,A little less,A little more,Same,Same,Same,60,40.902,240.791,242.584,72,True,True,True,True,True,True,Unsure,False,True,False,False,False,Unsure,False,Unsure,8,5,8,9,7,9,10,8,9,4,4,Disagree,Disagree,Neither agree nor disagree,Some of the time,Some of the time,Some of the time,1. None or almost none of the times,3.,4. All or almost all of the time.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Go to a shopping mall",Same,A little more,A little more,A little more,Same,120,9,9,8,8,4,9,9,9,10,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,20666,0,1,0,0,500,500,0,0,0,2.0794415,4.0,17.0,38.0,3.6635616,4.0,1.609438
2018-11-08 01:13:50,2018-11-08 15:34:58,IP Address,100,51667,True,2018-11-08 15:34:58,R_2q4Vt1rVFBS3QvT,,email,EN,70,40,10,Two or three times,Once,Washington,Yes,Democratic candidate,40,Not at all closely,Rather closely,Same,Same,Same,Same,Same,Same,A lot less,A little more,15,7.263,89.202,97.401,16,True,True,True,True,Unsure,Unsure,True,False,True,Unsure,Unsure,Unsure,Unsure,Unsure,False,8,9,7,2,10,10,8,9,0,6,7 (more happy),Slightly agree,Agree,Slightly disagree,Some of the time,Hardly ever,Often,2.,3.,4. All or almost all of the time.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Spend time with your parents",Same,A little more,A little less,A little less,A little more,20,2,5,3,2,8,6,9,10,10,,Yes,0,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"No, I don't think they had a particular agenda.",Yes,20592,0,1,0,0,5,3,0,0,0,1.0986123,52.0,44.0,58.0,4.0775375,89.0,4.4998097
2018-11-08 13:04:00,2018-11-08 15:35:03,IP Address,100,9062,True,2018-11-08 15:35:03,R_2EuH7KCRrrwQXOs,,email,EN,92,10,0,Never,Once,North Carolina,Yes,Democratic candidate,0,Not at all closely,Not at all closely,A lot less,A lot less,A little less,A lot less,A lot less,A little more,A little more,A little more,45,1.118,186.398,187.316,74,True,True,True,False,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,True,False,Unsure,False,7,10,1,0,10,5,10,10,0,6,5,Strongly disagree,Strongly disagree,Strongly disagree,Often,Often,Often,3.,2.,4. All or almost all of the time.,3.,"Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Spend time with your parents",A lot more,A lot more,A lot more,A lot less,A little more,10,7,6,8,4,10,10,7,10,9,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"No, I don't think they had a particular agenda.",Yes,2772,0,0,0,0,100,100,0,0,0,0.6931472,106.0,4.0,66.0,4.204693,11.0,2.4849067
2018-11-08 15:09:50,2018-11-08 15:35:37,IP Address,100,1547,True,2018-11-08 15:35:37,R_3lRA961SgGs9k11,,email,EN,10,84,80,Two or three times,Never,Arkansas,Yes,Republican candidate,92,Very closely,Somewhat closely,Same,A lot more,Same,A little more,A little more,A little more,Same,A lot more,60,2.795,146.453,147.901,75,True,True,True,True,Unsure,True,True,False,False,Unsure,Unsure,False,True,True,True,5,7,10,8,7,5,5,8,7,4,3,Disagree,Slightly agree,Slightly disagree,Some of the time,Some of the time,Some of the time,1. None or almost none of the times,2.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Spend time with your parents",A lot more,A lot more,Same,Same,A little less,35,4,5,4,7,7,7,8,7,5,,Yes,40,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,2999,0,0,0,0,99,59,0,0,0,1.9459101,29.0,242.0,22.0,3.1354942,28.0,3.3672957
